"Compounds ID"	"Tags"	"Checked"	"Name"	"Formula"	"Annot. Source: Predicted Compositions"	"Annot. Source: mzCloud Search"	"Annot. Source: MassList Search"	"Annot. DeltaMass [ppm]"	"Calc. MW"	"m/z"	"RT [min]"	"Area (Max.)"	"# mzCloud Results"	"mzCloud Best Match"	"mzCloud Best Match Confidence"	"Mass List Match: Antibiotics_ITN_MSCA_ANSWER_160616_wDTXSIDs"	"Mass List Match: ITNANTIBIOTIC_CYP_Metabolites"	"Mass List Match: KPS_Pharmaceuticals"	"Mass List Match: KPS_Psychoactive_substances_v2"	"MS2"	"Reference Ion"	"Group Area: B4_a"	"Group Area: B4_b"	"Group Area: B10_a"	"Group Area: B10_b"	"Group Area: B16_a"	"Group Area: B16_b"	"Group Area: B22_a"	"Group Area: B22_b"	"Group Area: B28_a"	"Group Area: B28_b"	"Group Area: B34_a"	"Group Area: B34_b"	"Group Area: B40_a"	"Group Area: B40_b"	"Group Area: B46_a"	"Group Area: B46_b"	"Group Area: B52_a"	"Group Area: B52_b"	"Group Area: B58_a"	"Group Area: B58_b"	"Group Area: B64_a"	"Group Area: B64_b"	"Group Area: B70_a"	"Group Area: B70_b"	"Group Area: B76_a"	"Group Area: B76_b"	"Group Area: B82_a"	"Group Area: B82_b"	"Group Area: B88_a"	"Group Area: B88_b"	"Group Area: B94_a"	"Group Area: B94_b"	"Group Area: B100_a"	"Group Area: B100_b"	"Group Area: B106_a"	"Group Area: B106_b"	"Group Area: B112_a"	"Group Area: B112_b"	"Group Area: B118_a"	"Group Area: B118_b"	"Group Area: B124_a"	"Group Area: B124_b"	"Group Area: B130_a"	"Group Area: B130_b"	"Group Area: B136_a"	"Group Area: B136_b"	"Group Area: B142_a"	"Group Area: B142_b"	"Group Area: C1_a"	"Group Area: C1_b"	"Group Area: C2_a"	"Group Area: C2_b"	"Group Area: C3_a"	"Group Area: C3_b"	"Peak Rating: B0_blank_a.raw (F1)"	"Peak Rating: B0_blank_b.raw (F2)"	"Peak Rating: B0_blank_c.raw (F3)"	"Peak Rating: B0_blank_d.raw (F4)"	"Peak Rating: B0_blank_e.raw (F5)"	"Peak Rating: B0_blank_f.raw (F6)"	"Peak Rating: B0_blank_g.raw (F7)"	"Peak Rating: B0_blank_h.raw (F8)"	"Peak Rating: B0_blank_i.raw (F9)"	"Peak Rating: B0_blank_j.raw (F10)"	"Peak Rating: B4_a.raw (F11)"	"Peak Rating: B4_b.raw (F12)"	"Peak Rating: B10_a.raw (F13)"	"Peak Rating: B10_b.raw (F14)"	"Peak Rating: B16_a.raw (F15)"	"Peak Rating: B16_b.raw (F16)"	"Peak Rating: B22_a.raw (F17)"	"Peak Rating: B22_b.raw (F18)"	"Peak Rating: B28_a.raw (F19)"	"Peak Rating: B28_b.raw (F20)"	"Peak Rating: B34_a.raw (F21)"	"Peak Rating: B34_b.raw (F22)"	"Peak Rating: B40_a.raw (F23)"	"Peak Rating: B40_b.raw (F24)"	"Peak Rating: B46_a.raw (F25)"	"Peak Rating: B46_b.raw (F26)"	"Peak Rating: B52_a.raw (F27)"	"Peak Rating: B52_b.raw (F28)"	"Peak Rating: B58_a.raw (F29)"	"Peak Rating: B58_b.raw (F30)"	"Peak Rating: B64_a.raw (F31)"	"Peak Rating: B64_b.raw (F32)"	"Peak Rating: B70_a.raw (F33)"	"Peak Rating: B70_b.raw (F34)"	"Peak Rating: B76_a.raw (F35)"	"Peak Rating: B76_b.raw (F36)"	"Peak Rating: B82_a.raw (F37)"	"Peak Rating: B82_b.raw (F38)"	"Peak Rating: B88_a.raw (F39)"	"Peak Rating: B88_b.raw (F40)"	"Peak Rating: B94_a.raw (F41)"	"Peak Rating: B94_b.raw (F42)"	"Peak Rating: B100_a.raw (F43)"	"Peak Rating: B100_b.raw (F44)"	"Peak Rating: B106_a.raw (F45)"	"Peak Rating: B106_b.raw (F46)"	"Peak Rating: B112_a.raw (F47)"	"Peak Rating: B112_b.raw (F48)"	"Peak Rating: B118_a.raw (F49)"	"Peak Rating: B118_b.raw (F50)"	"Peak Rating: B124_a.raw (F51)"	"Peak Rating: B124_b.raw (F52)"	"Peak Rating: B130_a.raw (F53)"	"Peak Rating: B130_b.raw (F54)"	"Peak Rating: B136_a.raw (F55)"	"Peak Rating: B136_b.raw (F56)"	"Peak Rating: B142_a.raw (F57)"	"Peak Rating: B142_b.raw (F58)"	"Peak Rating: C1_a.raw (F59)"	"Peak Rating: C1_b.raw (F60)"	"Peak Rating: C2_a.raw (F61)"	"Peak Rating: C2_b.raw (F62)"	"Peak Rating: C3_a.raw (F63)"	"Peak Rating: C3_b.raw (F64)"	"Peak Rating: QC_a.raw (F65)"	"Peak Rating: QC_b.raw (F66)"	"Peak Rating: QC_c.raw (F67)"	"Peak Rating: QC_d.raw (F68)"	"Peak Rating: QC_e.raw (F69)"	"Peak Rating: QC_f.raw (F70)"	"Peak Rating: QC_g.raw (F71)"	"Peak Rating: QC_h.raw (F72)"	"Peak Rating: QC_i.raw (F73)"	"Peak Rating: QC_j.raw (F74)"	"Peak Rating: QC_k.raw (F75)"	"Peak Rating: QC_l.raw (F76)"	"Peak Rating: QC_m.raw (F77)"	"Peak Rating: QC_n.raw (F78)"	"Peak Rating: QC_o.raw (F79)"	"Peak Rating: QC_p.raw (F80)"	"Peak Rating: QC_q.raw (F81)"
"14874"	""	"False"	"N~3~-(3-pyridin-3-ylbenzyl)pyridine-2"	"C17 H16 N4"	"Not the top hit"	"No match"	"Full match"	"-4.26"	"276.13632"	"277.14356"	"14.862"	"976203.796457249"	"1"	"94.2"	"9.7"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"58438.0260849781"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"760977.473881292"	"903943.970179764"	""	"541237.559063355"	"917594.177369288"	"976203.796457249"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8.6"	"5.9"	""	"5.5"	"8.6"	"7.0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"14807"	""	"False"	"Arecoline"	"C8 H13 N O2"	"Full match"	"Full match"	"Full match"	"0.32"	"155.09468"	"156.10196"	"7.469"	"4634697.4241998"	"2"	"88.0"	"9.4"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	"2525030.94123579"	"1302958.08594333"	"4575360.29131741"	"1845944.25999312"	"3921563.90193212"	"1226969.73678984"	"4078144.96860294"	"1007985.92759111"	"4634697.4241998"	"2235892.0488766"	"1367373.35679584"	"614160.555069175"	"1554152.82463014"	"617887.050261911"	""	"937613.15803821"	""	"2625766.46851288"	"2752147.59051882"	"1322207.28208961"	"2508393.18650527"	"955842.125570744"	"781436.932715464"	"241383.166913039"	""	"1308980.97691761"	"1965286.87220185"	"1064843.05027253"	"725672.791223068"	"260341.26015715"	"1180379.14761903"	"381460.828764551"	"2289608.98254442"	"1573878.68086298"	""	"1529117.58026529"	"2216050.03665371"	"1148923.3555783"	"2623461.0123678"	"1049705.7631332"	""	"640745.363729928"	"522064.095356556"	"434321.196092854"	""	"582013.55613407"	"1289685.96699717"	"573553.085389155"	"1937627.91746821"	"1831522.2084738"	"1476092.34937029"	"1018124.66138533"	"2428983.78830622"	"1580334.23667321"	"8.0"	"8.4"	"7.5"	"8.0"	"8.0"	"8.3"	"8.3"	"7.2"	"6.6"	"7.2"	"7.8"	"7.5"	"8.4"	"7.8"	"7.8"	"7.0"	"8.4"	"8.0"	"8.4"	"7.8"	"7.5"	"5.9"	"7.8"	"7.5"	""	"7.5"	""	"7.8"	"8.4"	"8.0"	"7.8"	"8.0"	"8.0"	"6.8"	""	"8.0"	"7.8"	"7.5"	"8.0"	"5.8"	"8.0"	"8.3"	"7.8"	"9.5"	""	"9.5"	"8.4"	"7.0"	"8.4"	"7.5"	""	"7.0"	"6.6"	"5.5"	""	"5.5"	"7.5"	"7.2"	"7.8"	"7.8"	"7.5"	"7.5"	"8.4"	"8.4"	"8.4"	"7.8"	"9.5"	"7.8"	"9.5"	"7.8"	"8.4"	"7.8"	"7.8"	"7.8"	"7.8"	"7.8"	"7.8"	"7.8"	"7.5"	"7.5"	"7.0"
"14081"	""	"False"	"Xibornol_BTM03183"	"C18 H26 O2"	"Not the top hit"	"Not the top hit"	"Full match"	"0.35"	"274.19338"	"275.20065"	"15.922"	"6058938.52995277"	"4"	"91.7"	"78.0"	"No matches found"	"Multiple matches found"	"Multiple matches found"	"Single match found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5205680.36817689"	"4237788.62897962"	"5576132.31870191"	"5607975.32608157"	"6058938.52995277"	"4066813.3255166"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7.8"	"6.2"	"6.2"	"5.7"	"5.1"	"6.7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"13970"	""	"False"	"Sc45647"	"C18 H26 N4 O2"	"No match"	"Invalid mass"	"Full match"	"-3.02"	"330.20458"	"331.21186"	"21.308"	"2968877.11622063"	"2"	"78.8"	"8.9"	"No matches found"	"No matches found"	"Single match found"	"Single match found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2968877.11622063"	"1896908.56915463"	"2524221.32032248"	"1468768.09793933"	"2668352.9297569"	"1834262.09754805"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7.3"	"8.9"	"7.3"	"9.1"	"10.0"	"8.9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"13871"	""	"False"	"Cra_1144"	"C14 H12 N4 O"	"Not the top hit"	"Unused"	"Full match"	"-4.68"	"252.09993"	"275.08916"	"12.618"	"3478506.84601598"	"8"	"95.6"	"9.8"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+Na]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3478506.84601598"	"2775514.86743969"	""	"2586913.62819789"	"2728386.59703605"	"2476882.30150777"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9.5"	"8.9"	""	"8.9"	"8.9"	"9.5"	""	""	""	"8.0"	""	""	""	""	""	""	""	""	""	""	""	""	""
"17962"	""	"False"	"Bentos"	"C16 H21 N O4"	"Not the top hit"	"Invalid mass"	"Full match"	"0.54"	"291.14721"	"292.15448"	"10.789"	"3237388.43330105"	"3"	"71.8"	"45.2"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3237388.43330105"	"2945703.24425038"	"2527894.81890975"	"1710059.3240898"	"2654437.45553146"	"1900116.74085761"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8.9"	"8.4"	"7.3"	"7.3"	"6.2"	"8.9"	"5.0"	"7.7"	"5.5"	"8.3"	"8.3"	"8.3"	"8.3"	"6.1"	"5.0"	"5.5"	"7.7"	"7.7"	"5.5"	"7.9"	"7.9"	"7.9"	"7.4"
"18052"	""	"False"	"Diampromide"	"C21 H28 N2 O"	"Not the top hit"	"Not the top hit"	"Full match"	"0.24"	"324.22024"	"325.22752"	"18.647"	"2532452.46249528"	"3"	"95.6"	"9.8"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	"2087751.67857287"	"783043.56487879"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1390038.58345351"	"1189378.99099996"	"1640335.12556258"	"1803764.45681207"	"2532452.46249528"	"2285357.0457814"	""	""	""	""	""	""	""	""	""	""	""	""	"7.3"	"8.6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.3"	"8.6"	"6.2"	"7.3"	"8.9"	"6.2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"18253"	""	"False"	"Penbutolol"	"C18 H29 N O2"	"Full match"	"Full match"	"Full match"	"0.58"	"291.22000"	"292.22727"	"14.467"	"4005709.64094595"	"1"	"80.6"	"50.4"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3327956.68617101"	"3251370.32681051"	"3089408.606738"	"2750172.51189487"	"4005709.64094595"	"3290083.5545862"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.1"	"5.1"	"6.7"	"6.2"	"6.7"	"5.7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"18353"	""	"False"	"delapril"	"C26 H32 N2 O5"	"No match"	"Invalid mass"	"Full match"	"0.09"	"452.23116"	"453.23844"	"14.222"	"2769641.621488"	"3"	"94.5"	"9.7"	"No matches found"	"No matches found"	"Multiple matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2551941.44352102"	"2572143.4044097"	"2715062.98433315"	"2616714.97189232"	"2484164.67388094"	"2769641.621488"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8.9"	"8.4"	"5.7"	"7.8"	"8.9"	"8.9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"261944"	""	"False"	"Flubromazepam"	"C15 H10 Br F N2 O"	"No match"	"Full match"	"No results"	"4.28"	"331.99747"	"333.00475"	"7.591"	"87278.0472136007"	"2"	"88.5"	"55.0"	"No matches found"	"No matches found"	"No matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"52982.5663079082"	"40853.851232674"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"87278.0472136007"	"72687.9060991466"	"76576.3809241455"	"72119.7648058129"	"76023.1354942404"	"73798.3093803252"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7.1"	"7.1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7.6"	"7.1"	"5.4"	"7.1"	"7.1"	"6.0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"22865"	""	"False"	"Bimatoprost"	"C25 H37 N O4"	"Not the top hit"	"Not the top hit"	"Full match"	"-0.58"	"415.27202"	"416.27923"	"18.548"	"3355740.74081966"	"2"	"79.5"	"61.0"	"No matches found"	"No matches found"	"Multiple matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2186176.5468658"	"2337031.65121344"	""	"2349528.27453266"	"3355740.74081966"	"2902969.50084904"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.1"	"6.2"	""	"5.1"	"6.7"	"7.3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6.8"	""	""
"22512"	""	"False"	"(2S,5R,6R)-6-(2,2-dimethyl-5-oxo-4-phenylimidazolidin-1-yl)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid_BTM00835"	"C8 H9 N O4 S"	"Full match"	"No results"	"Full match"	"3.46"	"215.02597"	"216.03325"	"9.021"	"4413147.23617977"	"0"	""	""	"No matches found"	"Multiple matches found"	"Multiple matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3967892.99132904"	"3738312.5355381"	"4413147.23617977"	"3373095.57120606"	"4317964.29969854"	"3750190.343435"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7.8"	"8.9"	"8.9"	"7.3"	"7.3"	"8.9"	"8.6"	"5.3"	"8.6"	"8.6"	"8.6"	"5.3"	"5.3"	"7.0"	"7.0"	"8.6"	"8.6"	"8.0"	"8.6"	"8.6"	"8.6"	"8.6"	"8.6"
"22003"	""	"False"	"Pravadoline"	"C23 H26 N2 O3"	"Full match"	"Not the top hit"	"Full match"	"0.09"	"378.19438"	"379.20165"	"15.369"	"2549056.34530058"	"7"	"86.6"	"9.3"	"No matches found"	"No matches found"	"No matches found"	"Multiple matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"972937.389225573"	"1351003.96249033"	"2100884.7516645"	"2065476.63521381"	"2549056.34530058"	"2091124.46225579"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8.0"	"5.9"	"8.9"	"6.7"	"7.3"	"5.7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"21820"	""	"False"	"3,6-diamino-5-cyano-4-(4-ethoxyphenyl)thieno[2,3-b]pyridine-2-carboxamide"	"C17 H15 N5 O2 S"	"Not the top hit"	"No results"	"Full match"	"-1.61"	"353.09408"	"354.10135"	"9.868"	"5822436.18917603"	"0"	""	""	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5822436.18917603"	"4836835.45134982"	"4858072.73972706"	"4009883.70359159"	"4200274.3088275"	"3918822.34277522"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6.2"	"7.8"	"6.7"	"6.7"	"8.4"	"6.7"	""	""	""	"7.6"	""	""	""	""	""	""	""	""	""	""	""	""	""
"21723"	""	"False"	"7,7-dimethyl-3-spiro(4,4,-dimethyl-2,6-dioxocyclohexyl)-1,2,3,4,5,6,7,8-octahydro-5-quinolinone"	"C18 H25 N O3"	"Full match"	"Full match"	"No results"	"0.48"	"303.18359"	"304.19086"	"15.002"	"3835789.65095204"	"3"	"88.5"	"9.4"	"No matches found"	"No matches found"	"No matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2881200.93119686"	"3835789.65095204"	"3277138.11509464"	"2860893.43550273"	"2623418.56581793"	"2166269.77373127"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6.7"	"5.7"	"7.8"	"7.8"	"8.4"	"8.4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"21610"	""	"False"	"Triethylene glycol"	"C6 H14 O4"	"Full match"	"No results"	"Full match"	"0.47"	"150.08928"	"151.09656"	"21.142"	"3204591.58986165"	"0"	""	""	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2614284.29624991"	"3204591.58986165"	"2751627.46149516"	"2448132.01078178"	"2798975.55860606"	"2060684.93266477"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.1"	"6.2"	"6.2"	"6.2"	"7.8"	"5.7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"13862"	""	"False"	"Anisindione"	"C16 H12 O3"	"Not the top hit"	"Not the top hit"	"Full match"	"0.06"	"252.07866"	"253.08594"	"12.962"	"3120474.88652734"	"11"	"91.0"	"59.4"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3120474.88652734"	"3078033.38915594"	"2896052.55598151"	"2442205.1529067"	"3087627.52084437"	"2068851.00340493"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7.3"	"9.5"	"7.8"	"9.5"	"6.7"	"7.8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"21447"	""	"False"	"Desethylatrazine"	"C6 H10 Cl N5"	"No match"	"Full match"	"No results"	"4.67"	"187.06335"	"188.07062"	"4.931"	"3430177.05776656"	"2"	"89.4"	"9.5"	"No matches found"	"No matches found"	"No matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3430177.05776656"	"2576357.97177969"	"3258970.97227239"	"2016143.89752747"	"3320487.25058573"	"2092808.55273843"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9.5"	"8.4"	"8.4"	"8.4"	"8.4"	"8.4"	"7.5"	"7.0"	"7.5"	"7.5"	"7.5"	"8.6"	"8.0"	"7.5"	"7.5"	"7.5"	"7.2"	"7.2"	"7.7"	"7.7"	"6.8"	"6.3"	"7.4"
"20624"	""	"False"	"17-Epiestriol"	"C18 H24 O3"	"Full match"	"Not the top hit"	"Full match"	"0.23"	"288.17261"	"289.17989"	"17.167"	"3445399.37299773"	"4"	"94.3"	"9.7"	"No matches found"	"No matches found"	"Multiple matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2416919.18124945"	"2559367.32724256"	"3278220.57271978"	"3445399.37299773"	"2992958.71916197"	"1930595.40285642"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6.7"	"5.7"	"8.4"	"5.1"	"5.7"	"5.1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"20539"	""	"False"	"1-Phenyl-1h-Pyrazole-4-Carboxylic Acid"	"C10 H8 N2 O2"	"Not the top hit"	"Invalid mass"	"Full match"	"0.30"	"188.05863"	"189.06587"	"5.423"	"1942521.86373281"	"1"	"71.8"	"45.3"	"No matches found"	"No matches found"	"Multiple matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1786710.24764491"	"1639316.01541289"	"1942521.86373281"	"1066001.56489954"	"1889772.0783394"	"1201101.97957978"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8.9"	"7.8"	"8.9"	"7.5"	"8.4"	"8.0"	"6.6"	"6.6"	"6.6"	"8.3"	"8.3"	"8.3"	"6.6"	"8.3"	"8.3"	"8.8"	"8.3"	"6.3"	"7.9"	"7.9"	"6.8"	"6.5"	"8.2"
